active_power,poa_global,cos_aoi,dni,dhi,temperature,wind_speed
448.5940000000001,451.676186909422,0.5500802016352271,651.365,94.170616,16.313002,1.3038405
671.65,473.6071877462721,0.6982238674313563,477.7402,141.74377,18.113,2.6907248
468.238,585.8079986794704,0.7930066517978004,555.30176,146.58731,19.463001,3.4655447
275.12300000000005,586.1014409501238,0.8279738407768173,519.9611,156.87737,19.863,4.104875
245.66000000000005,515.3172188347341,0.8007471981408985,469.94882,140.122,20.213001,4.2201896
610.3230000000001,494.64955958114456,0.7131866010409095,521.15405,123.67917,20.463001,4.6400433
474.1039999999999,418.52275454309455,0.5712627074773109,602.0915,74.2807,20.063002,5.020956
210.905,214.2759919010305,0.38464939815570526,429.73904,49.135094,18.913,4.609772
12.184,17.104125695410737,0.16606388112316853,55.99953,7.9119854,17.463001,2.9698482
0.0,0.0,0.0,0.0,0.0,16.063002,2.3430748
0.0,0.0,0.0,0.0,0.0,15.412999,2.0124612
0.0,0.0,0.0,0.0,0.0,14.763,1.4422206
0.0,0.0,0.0,0.0,0.0,14.013,1.3453624
0.0,0.0,0.0,0.0,0.0,13.613,1.7888545
0.0,0.0,0.0,0.0,0.0,13.713,2.376973
0.0,0.0,0.0,0.0,0.0,14.063,2.8844411
0.0,0.0,0.0,0.0,0.0,14.363,2.3430748
0.0,0.0,0.0,0.0,0.0,14.813,2.996665
0.0,0.0,0.0,0.0,0.0,17.163,5.186521
0.0,0.0,0.0,0.0,0.0,17.013,5.2478566
0.0,0.0,0.0,0.0,0.0,16.813002,4.770744
0.0,0.0,0.0,0.0,0.0,16.313002,4.7201695
5.303,0.0,0.13489004740364782,0.0,0.0,16.213001,4.8414874
43.216,153.75287825398328,0.356282272749919,276.3819,56.175224,17.213001,4.89183
126.747,431.9386470229486,0.547538331309146,613.42706,97.01948,18.463001,6.0207973
172.925,511.8914195203831,0.695628217179642,551.7204,129.30682,18.763,6.8249545
230.383,654.7798185809679,0.790464177617945,646.46704,144.5213,18.213001,7.7175126
698.6120000000001,453.4431054333709,0.8255879917453715,336.38004,178.31264,18.463001,6.5924196
808.344,519.1058790532168,0.7986107839004422,455.78842,156.67084,19.313002,4.648656
349.297,403.8395516476056,0.7113753873846234,393.05725,125.501335,18.613,2.4041631
179.03199999999998,214.68250397025977,0.5698301824744518,205.80762,98.97655,17.763,2.640076
101.03900000000002,87.19584344506217,0.3836230705578856,54.34335,67.76137,17.113,1.8027756
13.271,16.996151739867763,0.16544336720044558,56.76027,7.707217,15.263,2.6476402
0.0,0.0,0.0,0.0,0.0,13.313,2.657066
0.0,0.0,0.0,0.0,0.0,12.763,2.7166157
0.0,0.0,0.0,0.0,0.0,12.363,3.5014284
0.0,0.0,0.0,0.0,0.0,11.563,3.4132097
0.0,0.0,0.0,0.0,0.0,10.813,3.0066593
0.0,0.0,0.0,0.0,0.0,9.863,2.7018514
0.0,0.0,0.0,0.0,0.0,9.413,2.5179358
0.0,0.0,0.0,0.0,0.0,9.213,3.0016663
0.0,0.0,0.0,0.0,0.0,9.213,2.9274564
0.0,0.0,0.0,0.0,0.0,10.613,4.4045434
0.0,0.0,0.0,0.0,0.0,10.013,4.2579336
0.0,0.0,0.0,0.0,0.0,9.713,3.6496572
0.0,0.0,0.0,0.0,0.0,8.963,4.4102154
0.302,0.0,0.13273393570382896,0.0,0.0,9.413,6.1073728
23.23,99.42202549015666,0.3538857950391574,144.94965,49.03512,9.663,6.7007456
118.47199999999998,464.4478845038283,0.54499621618276,682.20123,93.40381,10.913,7.7025967
205.734,634.2810110574615,0.6930453768409557,750.3151,114.55494,11.713,8.714355
813.436,728.6485044954404,0.7879484869483582,768.18134,123.17547,12.213,9.732934
443.393,557.1489659424129,0.8232428571094529,471.03616,171.22343,11.863,8.598837
165.247,412.39976421867607,0.7965280140123038,275.04047,196.57957,12.113,8.0062475
823.839,389.3335236694744,0.7096288583161565,291.5903,185.4521,12.313,7.2691126
110.484,256.32903468757786,0.568470734370396,264.67685,107.442894,12.163,6.9720874
131.082,160.5379682643216,0.382674988805621,250.92061,65.44948,12.013,6.0827627
17.203,12.463206836043422,0.16490269154437284,34.533314,6.879925,11.013,4.4011364
0.0,0.0,0.0,0.0,0.0,10.213,3.9204593
0.0,0.0,0.0,0.0,0.0,10.213,3.4132097
0.0,0.0,0.0,0.0,0.0,9.963,3.026549
0.0,0.0,0.0,0.0,0.0,9.613,2.376973
0.0,0.0,0.0,0.0,0.0,9.163,2.0615528
0.0,0.0,0.0,0.0,0.0,8.513,1.8357561
0.0,0.0,0.0,0.0,0.0,7.913,1.7492856
0.0,0.0,0.0,0.0,0.0,7.213,1.3453624
0.0,0.0,0.0,0.0,0.0,6.513,1.0630146
0.0,0.0,0.0,0.0,0.0,6.013,0.7615773
0.0,0.0,0.0,0.0,0.0,5.613,0.53851646
0.0,0.0,0.0,0.0,0.0,5.463,0.2
0.0,0.0,0.0,0.0,0.0,5.213,0.6708204
4.19,0.0,0.1305592488431611,0.0,0.0,5.263,1.5652475
244.563,169.93614283102266,0.35147970186781036,337.3523,52.070206,8.013,1.4317821
495.89,506.44531699151446,0.5424559346957807,783.0916,81.966484,11.763,0.9055385
663.4340000000001,686.5917074490433,0.6904775204553988,862.30963,90.59842,13.913,1.6552945
753.8969999999999,787.6642491206743,0.7854617266784011,881.1444,94.30685,15.363,2.1931713
780.606,807.5071527197831,0.820940435847694,868.67487,92.77064,16.463001,2.1931713
750.7759999999998,750.7637191570218,0.7945006290221599,831.5025,88.564415,17.263,1.9104972
650.506,622.4840028637466,0.7079484031457159,762.95795,81.180824,17.613,2.0248458
481.858,437.27053721984726,0.5671853324482368,648.32367,69.03048,17.463001,1.8601075
212.833,219.92119116323047,0.3818056619993893,452.1873,47.36549,16.363,0.89442724
7.901,14.524637027186136,0.16444189422790856,50.49158,6.299413,14.713,0.89442724
0.0,0.0,0.0,0.0,0.0,11.513,1.0630146
0.0,0.0,0.0,0.0,0.0,10.813,1.1401755
0.0,0.0,0.0,0.0,0.0,12.013,0.4
0.0,0.0,0.0,0.0,0.0,9.513,0.89442724
0.0,0.0,0.0,0.0,0.0,9.813,0.781025
0.0,0.0,0.0,0.0,0.0,7.663,0.9433981
0.0,0.0,0.0,0.0,0.0,7.5129995,1.2806249
0.0,0.0,0.0,0.0,0.0,6.963,1.0198039
0.0,0.0,0.0,0.0,0.0,7.013,0.60827625
0.0,0.0,0.0,0.0,0.0,10.913,1.6124516
0.0,0.0,0.0,0.0,0.0,9.263,1.8027756
0.0,0.0,0.0,0.0,0.0,9.413,1.56205
0.0,0.0,0.0,0.0,0.0,9.263,1.4764823
4.292,0.0,0.1283674858392754,0.0,0.0,9.563,1.3000001
58.38,153.38168171358456,0.34906580127723436,283.51727,55.26474,11.363,1.360147
470.962,477.21478676531325,0.5399195045949745,730.0561,83.51544,14.813,1.3892444
675.182,640.7163089912925,0.6879267620429939,790.8677,96.44088,16.863,2.280351
331.84000000000003,602.7877793154767,0.783005987327354,588.9551,142.61047,17.963001,3.4655447
781.6189999999999,573.8598343968642,0.8186826770217848,484.18286,179.47408,18.463001,3.7802117
112.751,435.31685306102827,0.7925303283932859,288.44583,210.23668,18.513,3.8013155
133.446,393.2385072281908,0.7063353807305832,312.49152,175.25432,18.813002,3.8600519
159.574,253.11272332403342,0.5659749272255826,193.12753,146.5042,18.613,4.244997
114.999,115.75697040325414,0.381015592421165,82.89015,85.939926,17.813002,4.172529
7.071,10.525721816064323,0.16406101984595536,13.719144,8.448392,16.163,2.863564
0.0,0.0,0.0,0.0,0.0,14.163,2.34094
0.0,0.0,0.0,0.0,0.0,13.513,2.118962
0.0,0.0,0.0,0.0,0.0,13.763,2.404163
0.0,0.0,0.0,0.0,0.0,13.613,2.5961509
0.0,0.0,0.0,0.0,0.0,13.863,2.5495098
0.0,0.0,0.0,0.0,0.0,13.863,2.4738634
0.0,0.0,0.0,0.0,0.0,13.963,2.630589
0.0,0.0,0.0,0.0,0.0,14.013,2.570992
0.0,0.0,0.0,0.0,0.0,13.913,2.5495098
0.0,0.0,0.0,0.0,0.0,14.113,2.657066
0.0,0.0,0.0,0.0,0.0,13.763,2.5079873
0.0,0.0,0.0,0.0,0.0,13.863,2.7018511
0.0,0.0,0.0,0.0,0.0,13.563,2.6627054
0.666,0.0,0.12616008090006928,0.0,0.0,13.263,2.404163
54.793,112.30358020473355,0.3466458308600421,160.10794,57.885666,14.063,2.9154758
261.918,367.05667068316563,0.53738887083444,505.07587,96.858025,16.163,3.5341196
26.894,501.8190513465205,0.6853951440105948,547.8193,127.58543,17.513,5.185557
223.794,566.0846815820076,0.7805832924313632,561.27997,128.74342,18.663,5.8258047
780.2099999999999,654.7009972067528,0.8164714704805834,649.5438,124.44391,19.463001,5.964059
286.441,574.5310046998319,0.7906187627629692,557.62354,134.33113,19.313002,5.714018
499.582,424.8672505810023,0.7047911134242784,408.71686,138.34377,19.063002,5.325411
549.706,367.1301891345789,0.5648404461550558,495.45444,87.68822,19.663,4.964876
111.718,180.7256409273242,0.3803052728947488,328.25342,56.465664,18.763,4.1761227
7.590999999999999,10.518946414983155,0.16376011645728858,31.710106,5.4076257,17.213001,2.8178005
0.0,0.0,0.0,0.0,0.0,15.613,2.236068
0.0,0.0,0.0,0.0,0.0,14.913,2.1260293
0.0,0.0,0.0,0.0,0.0,14.613,2.3600848
0.0,0.0,0.0,0.0,0.0,14.663,2.3345237
0.0,0.0,0.0,0.0,0.0,14.613,2.4041631
0.0,0.0,0.0,0.0,0.0,14.263,2.5612497
0.0,0.0,0.0,0.0,0.0,14.163,2.5455844
0.0,0.0,0.0,0.0,0.0,13.863,2.4207437
0.0,0.0,0.0,0.0,0.0,13.813,2.2472205
0.0,0.0,0.0,0.0,0.0,14.963,2.9068882
0.0,0.0,0.0,0.0,0.0,14.763,2.4839485
0.0,0.0,0.0,0.0,0.0,14.513,1.4866068
0.0,0.0,0.0,0.0,0.0,13.713,1.118034
0.16,0.0,0.12393840379573018,0.0,0.0,12.863,1.3928387
24.77,118.15135675748813,0.34422145715977415,196.04083,51.560635,15.213,1.3038404
18.472,338.3615239647713,0.5348659039658171,455.85892,95.8446,16.163,1.6763055
55.962,454.59732947854957,0.6828846344457241,477.50488,130.03468,17.213001,1.6
817.2140000000002,553.049941254222,0.7781955947048045,507.3397,159.9479,18.363,2.6925821
151.79,647.5156410206586,0.8143086419100003,638.8012,127.54198,19.263,3.1320918
140.237,606.0904278354094,0.7887675279788726,617.91846,118.7698,19.513,3.471311
100.246,310.1060631322431,0.703316880230408,202.71036,170.60924,17.913,3.49285
57.357,185.65752393551503,0.5637827860890892,164.63539,94.45546,16.313002,1.7492856
16.136,172.48008493307293,0.37967517891122465,302.00085,58.500877,16.463001,2.1
1.2140000000000002,8.47886848028307,0.1635392276503651,24.159758,4.600753,15.662999,1.7088008
0.0,0.0,0.0,0.0,0.0,14.563,1.3453624
0.0,0.0,0.0,0.0,0.0,14.163,1.0
0.0,0.0,0.0,0.0,0.0,14.113,0.9433981
0.0,0.0,0.0,0.0,0.0,13.563,0.89442724
0.0,0.0,0.0,0.0,0.0,13.163,0.8544004
0.0,0.0,0.0,0.0,0.0,12.713,0.8544004
0.0,0.0,0.0,0.0,0.0,12.263,0.89442724
0.0,0.0,0.0,0.0,0.0,11.563,1.0198039
0.0,0.0,0.0,0.0,0.0,11.313,1.0198039
0.0,0.0,0.0,0.0,0.0,13.913,0.8062258
0.0,0.0,0.0,0.0,0.0,12.963,1.2806249
0.0,0.0,0.0,0.0,0.0,13.713,0.42426407
0.0,0.0,0.0,0.0,0.0,13.113,0.36055514
0.525,0.0,0.1217037721286343,0.0,0.0,13.063,0.5
124.295,135.9649630365971,0.34179428682959795,267.4192,45.2118,12.863,0.42426407
0.0,464.0292639350166,0.5323524094691577,719.2178,81.658295,14.863,1.0049876
461.282,634.1671688046282,0.680397133993915,787.9601,97.92847,16.613,2.109502
344.747,633.6849276361961,0.775844779981812,604.1227,166.48553,18.163,2.745906
530.449,601.0879979956745,0.8121959535211409,504.12683,193.92337,18.713001,3.224903
492.269,565.0744089560236,0.7869781624134364,467.642,199.59726,18.913,3.4234486
480.18,457.0543129800359,0.7019139108817372,416.45233,166.90952,18.763,3.49285
0.0,365.8392161348089,0.5628028044796889,502.46512,83.35822,18.163,3.7161808
42.069,175.95394977884442,0.3791257574684458,326.42728,52.701622,17.013,3.2893767
5.77,8.951921931593997,0.1633983798192374,26.984514,4.612234,15.363,2.4698179
0.0,0.0,0.0,0.0,0.0,13.963,2.1540658
0.0,0.0,0.0,0.0,0.0,13.513,1.6124516
0.0,0.0,0.0,0.0,0.0,13.163,1.4866068
0.0,0.0,0.0,0.0,0.0,13.013,1.9416488
0.0,0.0,0.0,0.0,0.0,12.763,2.1095023
0.0,0.0,0.0,0.0,0.0,12.763,2.3323808
0.0,0.0,0.0,0.0,0.0,12.863,2.6907248
0.0,0.0,0.0,0.0,0.0,13.013,2.5455844
0.0,0.0,0.0,0.0,0.0,12.613,1.9209373
0.0,0.0,0.0,0.0,0.0,13.313,2.0518284
0.0,0.0,0.0,0.0,0.0,13.013,2.0248456
0.0,0.0,0.0,0.0,0.0,13.063,3.008322
0.0,0.0,0.0,0.0,0.0,14.163,4.0447497
0.785,0.0,0.11945747338399598,0.0,0.0,14.263,4.002499
150.67899999999997,98.31916044704082,0.339365887642163,152.37964,47.468777,14.913,4.304649
185.383,132.90352033316745,0.5298501465203321,92.08969,85.88272,14.813,3.757659
377.454,452.67564042367997,0.6779344913616075,451.25638,148.79677,16.663,4.263801
737.316,574.6869949962677,0.773532678564665,558.2901,144.01422,17.313002,5.966573
732.101,470.6614403594334,0.81013511066456,373.35504,170.50237,16.913,5.2009616
707.721,557.2940950325825,0.7852521485617568,503.39502,163.59502,16.913,6.0207973
635.455,477.4759755128561,0.7005833824600538,499.9871,128.17345,14.563,6.536819
473.63,362.36808472526104,0.5619013114143429,508.9585,76.52465,15.613,6.2265563
58.878,174.4913825169345,0.3786574152483892,330.5183,49.772343,14.963,5.872819
10.078,7.453836736284847,0.16333756746227585,16.300276,4.880744,13.013,6.43506
0.0,0.0,0.0,0.0,0.0,12.763,6.6068144
0.0,0.0,0.0,0.0,0.0,13.763,7.3756356
0.0,0.0,0.0,0.0,0.0,13.413,7.44043
0.0,0.0,0.0,0.0,0.0,13.313,7.905694
0.0,0.0,0.0,0.0,0.0,13.613,10.323759
0.0,0.0,0.0,0.0,0.0,13.363,10.153325
0.0,0.0,0.0,0.0,0.0,13.413,9.903535
0.0,0.0,0.0,0.0,0.0,13.713,9.763708
0.0,0.0,0.0,0.0,0.0,13.363,8.1412525
0.0,0.0,0.0,0.0,0.0,14.213,8.1541395
0.0,0.0,0.0,0.0,0.0,13.363,7.4464755
0.0,0.0,0.0,0.0,0.0,12.963,7.1589108
0.0,0.0,0.0,0.0,0.0,12.763,5.4626
0.0,0.0,0.11720079242348298,0.0,0.0,11.813,2.6476402
45.363,94.23761035329441,0.3369378152491703,153.5977,43.25094,11.763,1.0816654
479.883,255.21278055162492,0.5273608525782326,308.45657,94.113686,12.513,1.0816654
712.17,468.02921899043054,0.675498524373283,473.60516,150.12935,12.963,1.5264337
758.008,580.1007445433726,0.7712610817310588,560.03986,149.47707,13.363,2.5553863
839.6759999999999,596.1868322443773,0.8081277730035261,579.14856,128.68433,13.913,2.5612497
899.044,598.8445117900021,0.7835909184892881,595.8522,132.45407,14.213,2.3345234
690.9100000000001,482.79354494628524,0.6993264191072588,518.7141,120.79379,14.263,2.0099752
589.435,348.1093694052951,0.5610790639587372,463.87015,88.399,13.363,1.9235383
101.986,171.71542456391578,0.3782705083312821,303.6883,57.50811,12.813,1.9416487
6.916,8.481313777470435,0.16335673932812533,28.235954,3.9209998,10.813,1.0
0.0,0.0,0.0,0.0,0.0,9.113,0.9433981
0.0,0.0,0.0,0.0,0.0,8.313,0.94868326
0.0,0.0,0.0,0.0,0.0,8.013,1.0440307
0.0,0.0,0.0,0.0,0.0,7.4630003,1.104536
0.0,0.0,0.0,0.0,0.0,6.3129997,1.118034
0.0,0.0,0.0,0.0,0.0,6.163,1.0198039
0.0,0.0,0.0,0.0,0.0,5.663,1.6492423
0.0,0.0,0.0,0.0,0.0,5.213,2.2472203
0.0,0.0,0.0,0.0,0.0,5.213,2.640076
0.0,0.0,0.0,0.0,0.0,6.863,3.1064448
0.0,0.0,0.0,0.0,0.0,6.613,2.7166157
0.0,0.0,0.0,0.0,0.0,5.8129997,2.4166093
0.0,0.0,0.0,0.0,0.0,4.8129997,2.1400933
1.02,0.0,0.11493503928386317,0.0,0.0,4.0629997,1.8439089
235.966,118.60241358290392,0.3345116403877956,214.34413,47.686123,5.013,1.746425
471.162,441.6600289849898,0.5248862685850952,660.8881,95.75141,9.663,0.8
660.194,615.3763675288365,0.6730910419126799,756.5541,106.3732,11.663,0.72801095
768.1569999999999,717.9851401215894,0.7690317593244127,774.03015,122.66648,13.113,1.6124516
486.962,652.8723969357513,0.8061755670116472,636.91046,139.96526,13.713,1.9209373
782.247,510.69468718010734,0.7819958608072787,457.06522,154.87971,13.913,1.7691805
682.632,309.4503659534004,0.6981440934474052,255.9633,132.78082,13.713,1.7204651
513.741,339.8642653845567,0.5603367623992734,441.05933,93.47198,13.513,2.5495098
200.91,207.51641194771457,0.3779653339240277,423.87485,47.504173,12.713,1.8248286
6.8580000000000005,8.42495556285562,0.16345578658667081,29.320652,3.6776068,10.013,1.2369317
0.0,0.0,0.0,0.0,0.0,8.163,1.4035668
0.0,0.0,0.0,0.0,0.0,6.913,1.0
0.0,0.0,0.0,0.0,0.0,6.513,0.3
0.0,0.0,0.0,0.0,0.0,5.913,1.3416408
0.0,0.0,0.0,0.0,0.0,4.863,1.2369317
0.0,0.0,0.0,0.0,0.0,4.0629997,0.82462114
0.0,0.0,0.0,0.0,0.0,3.363,1.1661904
0.0,0.0,0.0,0.0,0.0,3.663,1.56205
0.0,0.0,0.0,0.0,0.0,4.413,2.280351
0.0,0.0,0.0,0.0,0.0,5.463,1.6401219
0.0,0.0,0.0,0.0,0.0,5.713,2.6907248
0.0,0.0,0.0,0.0,0.0,6.413,2.4207437
0.0,0.0,0.0,0.0,0.0,6.463,1.8439089
0.615,0.0,0.11266157238950977,0.0,0.0,7.113,2.7730849
28.599,84.36078310684114,0.33208897151454003,131.99223,41.281036,8.713,3.008322
97.149,199.3003447009802,0.5224281597722528,193.6175,100.070244,12.463,4.4418464
69.48599999999999,236.18835662102148,0.6707138618105646,155.79767,134.28452,13.563,5.9682493
134.029,223.93456725696484,0.7668464738681204,73.47883,171.19128,12.513,6.440497
762.739,354.18887135836724,0.8042800957187421,202.14172,195.20047,12.413,6.530697
120.724,161.8781344120561,0.7804683257933743,0.0,165.62376,13.363,6.664833
76.349,247.02499211933625,0.6970374271208082,150.57726,144.77104,14.313,7.3783464
11.525,92.96191414880613,0.5596750464763943,35.349686,74.75941,13.713,6.536819
43.907,49.037213106613024,0.37774212300690585,5.1901293,48.155045,13.763,6.0835843
11.07,1.5758407277930118,0.1636345328176333,0.0,1.6123034,13.563,6.109828
0.0,0.0,0.0,0.0,0.0,13.113,6.397656
0.0,0.0,0.0,0.0,0.0,12.963,6.664833
0.0,0.0,0.0,0.0,0.0,13.113,7.03278
0.0,0.0,0.0,0.0,0.0,13.313,6.774216
0.0,0.0,0.0,0.0,0.0,13.263,6.264982
0.0,0.0,0.0,0.0,0.0,13.613,5.8137765
0.0,0.0,0.0,0.0,0.0,13.963,5.5946403
0.0,0.0,0.0,0.0,0.0,13.513,5.1971145
0.0,0.0,0.0,0.0,0.0,13.513,5.011986
0.0,0.0,0.0,0.0,0.0,14.213,4.7169905
0.0,0.0,0.0,0.0,0.0,13.913,4.429447
0.0,0.0,0.0,0.0,0.0,13.563,3.8626416
0.0,0.0,0.0,0.0,0.0,13.313,4.016217
2.1100000000000003,0.0,0.11038181436614886,0.0,0.0,13.113,3.8483763
135.64600000000002,70.07573855078365,0.3296714696668654,108.80178,34.84721,13.613,4.031129
95.079,250.97275616607885,0.5199883287076432,277.9017,108.435,15.013,5.3535037
143.969,409.0322977043609,0.6683688213474573,444.00406,113.58441,15.863,6.1032777
215.285,487.64385218227625,0.7647069879936967,472.9656,127.12511,16.213001,6.5802736
145.409,529.5776907437661,0.8024429427713482,459.6411,162.55305,16.813002,7.029225
162.459,587.3039125839601,0.7790096260133963,595.50305,123.7539,17.063002,7.083784
420.982,473.0333877562556,0.6960073881719141,490.50928,132.78926,16.813002,6.519202
289.048,289.74678421141294,0.5590944900274012,338.2074,101.92467,16.963001,6.0959
249.535,148.26745592088616,0.37760103273121864,226.63185,63.66693,16.163,5.021952
17.864,5.896985450355203,0.16389272482749143,15.800143,3.3630683,15.063,3.6674242
0.0,0.0,0.0,0.0,0.0,14.213,3.0675724
0.0,0.0,0.0,0.0,0.0,13.463,2.2472205
0.0,0.0,0.0,0.0,0.0,12.313,1.6643317
0.0,0.0,0.0,0.0,0.0,12.263,2.0880613
0.0,0.0,0.0,0.0,0.0,12.013,2.0880613
0.0,0.0,0.0,0.0,0.0,12.013,1.8973665
0.0,0.0,0.0,0.0,0.0,12.063,1.868154
0.0,0.0,0.0,0.0,0.0,12.513,2.34094
0.0,0.0,0.0,0.0,0.0,12.213,1.9723083
0.0,0.0,0.0,0.0,0.0,12.963,2.376973
0.0,0.0,0.0,0.0,0.0,12.713,2.147091
0.0,0.0,0.0,0.0,0.0,12.763,2.2472205
0.0,0.0,0.0,0.0,0.0,12.713,2.0248458
0.285,0.0,0.10809726012411396,0.0,0.0,12.063,1.421267
142.276,94.43260977301523,0.3272608552111934,170.47835,39.300076,12.563,1.4866068
404.246,445.9501704531141,0.5175686201922264,712.14307,77.90391,14.813,1.0816654
571.503,598.5710728296606,0.6660577800026632,759.2464,92.83411,17.013,1.4560219
683.6179999999999,717.8497093278037,0.7626150648786393,814.49304,95.94117,18.613,2.147091
769.4770000000001,735.0270647498814,0.8006656705537201,790.4386,101.24799,19.663,2.7784889
678.6410000000001,656.5771926965026,0.7776210323258974,709.53284,104.28584,19.963001,3.4
140.017,512.5801727211782,0.6950548852517278,610.97,87.60965,19.763,3.001666
63.321,339.3767567277719,0.5585955938062733,450.55176,88.32152,19.113,1.9104972
57.753,164.5445229793009,0.3775421384565687,300.6412,51.593903,17.863,0.70710677
5.236,5.775834223195609,0.16423002453993196,17.325315,2.9753563,15.713,1.0440307
0.0,0.0,0.0,0.0,0.0,13.563,1.4
0.0,0.0,0.0,0.0,0.0,12.663,1.0816654
0.0,0.0,0.0,0.0,0.0,11.913,0.6708204
0.0,0.0,0.0,0.0,0.0,11.213,0.6324555
0.0,0.0,0.0,0.0,0.0,10.563,0.60827625
0.0,0.0,0.0,0.0,0.0,10.013,1.118034
