collect_time,temperature,irradiance,wind_speed,active_power
2023-09-01 00:00:00,22.3,0.0,4.2,0.0
2023-09-01 00:05:00,23.1,0.0,5.0,0.0
2023-09-01 00:10:00,22.8,0.0,2.1,0.0
2023-09-01 00:15:00,22.4,0.0,3.4,0.0
2023-09-01 00:20:00,22.2,0.0,3.8,0.0
2023-09-01 00:25:00,22.1,0.0,4.2,0.0
2023-09-01 00:30:00,22.0,0.0,2.5,0.0
2023-09-01 00:35:00,22.0,0.0,2.5,0.0
2023-09-01 00:40:00,22.0,0.4,4.2,0.0
2023-09-01 00:45:00,22.0,0.0,4.2,0.0
2023-09-01 00:50:00,22.1,0.0,4.2,0.0
2023-09-01 00:55:00,22.4,0.4,4.6,0.0
2023-09-01 01:00:00,23.4,0.0,2.9,0.0
2023-09-01 01:05:00,23.1,0.0,8.0,0.0
2023-09-01 01:10:00,23.6,0.0,7.1,0.0
2023-09-01 01:15:00,23.5,0.0,10.9,0.0
2023-09-01 01:20:00,24.3,0.0,5.5,0.0
2023-09-01 01:25:00,22.8,0.0,4.6,0.0
2023-09-01 01:30:00,23.0,0.0,5.0,0.0
2023-09-01 01:35:00,23.1,0.0,8.0,0.0
2023-09-01 01:40:00,24.6,0.0,6.3,0.0
2023-09-01 01:45:00,25.0,0.0,10.9,0.0
2023-09-01 01:50:00,24.6,0.0,7.1,0.0
2023-09-01 01:55:00,24.9,0.0,8.0,0.0
2023-09-01 02:00:00,23.8,0.0,5.5,0.0
2023-09-01 02:05:00,23.3,0.0,6.7,0.0
2023-09-01 02:10:00,22.6,0.0,4.6,0.0
2023-09-01 02:15:00,23.2,0.0,9.7,0.0
2023-09-01 02:20:00,24.0,0.0,10.1,0.0
2023-09-01 02:25:00,23.5,0.0,9.7,0.0
2023-09-01 02:30:00,23.5,0.0,10.5,0.0
2023-09-01 02:35:00,23.3,0.0,8.8,0.0
2023-09-01 02:40:00,22.8,0.0,6.3,0.0
2023-09-01 02:45:00,22.5,0.0,10.1,0.0
2023-09-01 02:50:00,22.6,0.0,9.7,0.0
2023-09-01 02:55:00,22.5,0.4,9.7,0.0
2023-09-01 03:00:00,22.0,0.0,6.7,0.0
2023-09-01 03:05:00,22.3,0.0,6.3,0.0
2023-09-01 03:10:00,22.6,0.0,8.4,0.0
2023-09-01 03:15:00,22.9,0.0,8.4,0.0
2023-09-01 03:20:00,22.6,0.0,8.4,0.0
2023-09-01 03:25:00,22.1,0.0,5.5,0.0
2023-09-01 03:30:00,21.8,0.0,5.9,0.0
2023-09-01 03:35:00,22.1,0.0,3.8,0.0
2023-09-01 03:40:00,22.0,0.0,5.9,0.0
2023-09-01 03:45:00,21.9,0.4,3.4,0.0
2023-09-01 03:50:00,22.1,0.0,5.0,0.0
2023-09-01 03:55:00,22.0,0.0,6.3,0.0
2023-09-01 04:00:00,21.8,0.0,5.0,0.0
2023-09-01 04:05:00,21.6,0.0,2.9,0.0
2023-09-01 04:10:00,21.6,0.0,3.8,0.0
2023-09-01 04:15:00,21.6,0.0,4.2,0.0
2023-09-01 04:20:00,21.5,0.0,3.8,0.0
2023-09-01 04:25:00,21.5,0.0,2.5,0.0
2023-09-01 04:30:00,21.3,0.0,4.6,0.0
2023-09-01 04:35:00,21.6,0.4,5.5,0.0
2023-09-01 04:40:00,21.7,0.4,5.5,0.0
2023-09-01 04:45:00,21.5,0.0,5.0,0.0
2023-09-01 04:50:00,22.1,0.0,6.3,0.0
2023-09-01 04:55:00,21.9,0.0,6.7,0.0
2023-09-01 05:00:00,21.5,0.4,10.5,0.0
2023-09-01 05:05:00,21.7,0.0,5.5,0.0
2023-09-01 05:10:00,21.5,0.0,7.1,0.0
2023-09-01 05:15:00,21.4,0.0,10.9,0.0
2023-09-01 05:20:00,21.8,0.4,10.5,0.0
2023-09-01 05:25:00,22.2,0.0,6.3,0.0
2023-09-01 05:30:00,22.3,0.0,6.3,0.0
2023-09-01 05:35:00,22.1,0.0,7.6,0.0
2023-09-01 05:40:00,22.1,0.0,8.0,0.0
2023-09-01 05:45:00,21.8,0.0,8.4,0.0
2023-09-01 05:50:00,21.4,0.4,5.0,0.0
2023-09-01 05:55:00,21.3,0.0,8.8,0.0
2023-09-01 06:00:00,21.6,0.0,8.8,0.0
2023-09-01 06:05:00,21.7,0.0,6.3,0.0
2023-09-01 06:10:00,21.3,0.0,6.3,0.0
2023-09-01 06:15:00,21.1,0.4,5.5,0.0
2023-09-01 06:20:00,21.1,0.0,3.4,0.0
2023-09-01 06:25:00,21.1,0.0,5.0,0.0
2023-09-01 06:30:00,21.3,0.0,4.2,0.0
2023-09-01 06:35:00,21.3,0.0,2.9,0.0
2023-09-01 06:40:00,21.4,0.0,5.0,0.0
2023-09-01 06:45:00,21.0,0.0,3.8,0.135
2023-09-01 06:50:00,20.8,1.3,5.0,1.381
2023-09-01 06:55:00,21.0,3.9,8.8,3.496
2023-09-01 07:00:00,21.0,5.2,5.5,7.0729999999999995
2023-09-01 07:05:00,21.0,12.3,5.9,11.27
2023-09-01 07:10:00,21.1,18.0,6.3,16.508000000000003
2023-09-01 07:15:00,21.1,24.1,7.1,22.387999999999998
2023-09-01 07:20:00,21.0,32.5,7.1,29.891000000000002
2023-09-01 07:25:00,21.1,42.6,6.7,37.79
2023-09-01 07:30:00,21.5,53.1,6.7,47.391
2023-09-01 07:35:00,21.5,66.3,5.5,59.347
2023-09-01 07:40:00,21.6,82.1,5.5,73.219
2023-09-01 07:45:00,21.8,109.3,5.9,98.78
2023-09-01 07:50:00,22.1,138.2,4.6,124.818
2023-09-01 07:55:00,23.5,159.2,5.0,143.357
2023-09-01 08:00:00,22.8,176.3,4.6,159.595
2023-09-01 08:05:00,23.1,210.0,5.9,190.122
2023-09-01 08:10:00,23.3,233.1,5.5,213.07
2023-09-01 08:15:00,23.6,254.0,7.1,231.27
2023-09-01 08:20:00,23.8,248.3,5.9,230.593
2023-09-01 08:25:00,23.8,252.2,5.5,238.017
2023-09-01 08:30:00,24.0,297.2,6.7,254.07600000000002
2023-09-01 08:35:00,24.3,212.7,5.0,208.956
2023-09-01 08:40:00,24.3,228.1,8.8,202.353
2023-09-01 08:45:00,24.5,178.2,7.6,167.40699999999998
2023-09-01 08:50:00,24.6,197.5,7.1,176.189
2023-09-01 08:55:00,24.5,193.1,8.8,176.94100000000003
2023-09-01 09:00:00,24.6,219.4,8.4,199.93300000000002
2023-09-01 09:05:00,25.1,505.3,6.3,450.035
2023-09-01 09:10:00,25.2,544.1,10.1,489.39
2023-09-01 09:15:00,25.5,411.8,8.0,388.84799999999996
2023-09-01 09:20:00,25.7,612.0,10.9,514.5809999999999
2023-09-01 09:25:00,25.5,286.7,5.9,254.359
2023-09-01 09:30:00,25.4,194.2,7.6,176.81099999999998
2023-09-01 09:35:00,25.1,133.9,9.7,120.144
2023-09-01 09:40:00,25.5,519.7,5.9,423.04699999999997
2023-09-01 09:45:00,26.4,569.9,5.9,512.209
2023-09-01 09:50:00,26.0,589.4,10.5,525.932
2023-09-01 09:55:00,26.1,604.1,12.2,538.989
2023-09-01 10:00:00,26.6,629.7,7.1,558.576
2023-09-01 10:05:00,26.2,658.4,8.4,581.497
2023-09-01 10:10:00,27.0,672.6,8.0,591.639
2023-09-01 10:15:00,27.0,654.2,10.5,573.995
2023-09-01 10:20:00,27.0,667.2,8.8,585.255
2023-09-01 10:25:00,27.0,685.8,7.1,602.606
2023-09-01 10:30:00,26.3,702.4,13.0,615.343
2023-09-01 10:35:00,26.3,713.4,7.6,624.508
2023-09-01 10:40:00,27.0,733.8,10.9,642.758
2023-09-01 10:45:00,27.1,749.7,12.2,655.2639999999999
2023-09-01 10:50:00,26.8,759.3,7.1,665.104
2023-09-01 10:55:00,27.1,776.1,8.0,676.918
2023-09-01 11:00:00,26.7,787.2,13.0,686.348
2023-09-01 11:05:00,27.3,802.0,13.9,699.011
2023-09-01 11:10:00,26.9,815.9,8.0,710.2059999999999
2023-09-01 11:15:00,27.0,831.3,10.9,720.564
2023-09-01 11:20:00,26.3,835.8,7.6,729.275
2023-09-01 11:25:00,27.9,850.8,9.2,738.845
2023-09-01 11:30:00,26.6,858.5,11.8,745.684
2023-09-01 11:35:00,27.3,868.6,13.0,754.182
2023-09-01 11:40:00,27.0,875.5,16.4,758.867
2023-09-01 11:45:00,27.6,883.3,8.4,767.743
2023-09-01 11:50:00,27.3,896.6,8.8,776.9269999999999
2023-09-01 11:55:00,27.1,905.4,12.6,786.9739999999999
2023-09-01 12:00:00,27.0,912.9,12.2,791.592
2023-09-01 12:05:00,27.4,915.5,7.1,794.102
2023-09-01 12:10:00,27.4,921.8,9.2,797.9789999999999
2023-09-01 12:15:00,27.9,933.8,10.5,805.761
2023-09-01 12:20:00,27.8,935.1,8.8,806.2789999999999
2023-09-01 12:25:00,27.7,936.3,9.2,809.4270000000001
2023-09-01 12:30:00,28.0,944.8,6.7,813.366
