collect_time,active_power,temperature,irradiance,wind_speed
2024-04-01 00:00:00,0.0,17.1,0.0,4.2
2024-04-01 00:05:00,0.0,17.0,0.4,4.2
2024-04-01 00:10:00,0.0,17.1,0.0,3.4
2024-04-01 00:15:00,0.0,17.4,0.0,4.6
2024-04-01 00:20:00,0.0,17.5,0.0,3.8
2024-04-01 00:25:00,0.0,17.3,0.0,3.4
2024-04-01 00:30:00,0.0,16.6,0.0,2.5
2024-04-01 00:35:00,0.0,16.8,0.0,3.4
2024-04-01 00:40:00,0.0,16.8,0.0,2.9
2024-04-01 00:45:00,0.0,17.3,0.0,3.4
2024-04-01 00:50:00,0.0,17.6,0.0,2.9
2024-04-01 00:55:00,0.0,17.8,0.0,3.8
2024-04-01 01:00:00,0.0,17.6,0.0,3.8
2024-04-01 01:05:00,0.0,17.5,0.0,4.2
2024-04-01 01:10:00,0.0,16.9,0.4,3.8
2024-04-01 01:15:00,0.0,16.9,0.0,3.8
2024-04-01 01:20:00,0.0,17.0,0.0,3.4
2024-04-01 01:25:00,0.0,17.1,0.0,3.4
2024-04-01 01:30:00,0.0,17.0,0.0,2.9
2024-04-01 01:35:00,0.0,17.0,0.0,3.4
2024-04-01 01:40:00,0.0,16.8,0.0,1.7
2024-04-01 01:45:00,0.0,16.6,0.0,2.5
2024-04-01 01:50:00,0.0,16.6,0.0,2.5
2024-04-01 01:55:00,0.0,16.8,0.0,3.8
2024-04-01 02:00:00,0.0,17.1,0.0,3.8
2024-04-01 02:05:00,0.0,17.8,0.0,3.8
2024-04-01 02:10:00,0.0,17.8,0.0,3.8
2024-04-01 02:15:00,0.0,17.9,0.0,4.2
2024-04-01 02:20:00,0.0,17.8,0.0,4.2
2024-04-01 02:25:00,0.0,17.2,0.0,3.8
2024-04-01 02:30:00,0.0,17.0,0.0,2.9
2024-04-01 02:35:00,0.0,16.85,0.0,2.9
2024-04-01 02:40:00,0.0,16.7,0.0,2.9
2024-04-01 02:45:00,0.0,16.8,0.0,4.2
2024-04-01 02:50:00,0.0,17.5,0.4,3.8
2024-04-01 02:55:00,0.0,17.8,0.4,4.2
2024-04-01 03:00:00,0.0,18.1,0.0,4.2
2024-04-01 03:05:00,0.0,17.7,0.0,2.5
2024-04-01 03:10:00,0.0,16.5,0.0,2.9
2024-04-01 03:15:00,0.0,16.5,0.0,2.9
2024-04-01 03:20:00,0.0,16.3,0.0,2.5
2024-04-01 03:25:00,0.0,16.6,0.0,2.9
2024-04-01 03:30:00,0.0,16.5,0.0,3.4
2024-04-01 03:35:00,0.0,16.6,0.0,2.9
2024-04-01 03:40:00,0.0,16.5,0.4,2.5
2024-04-01 03:45:00,0.0,16.6,0.0,2.5
2024-04-01 03:50:00,0.0,17.1,0.0,2.5
2024-04-01 03:55:00,0.0,16.8,0.0,2.5
2024-04-01 04:00:00,0.0,16.9,0.0,2.9
2024-04-01 04:05:00,0.0,17.1,0.0,2.5
2024-04-01 04:10:00,0.0,17.0,0.4,3.4
2024-04-01 04:15:00,0.0,17.0,0.4,2.5
2024-04-01 04:20:00,0.0,17.1,0.0,2.9
2024-04-01 04:25:00,0.0,17.0,0.0,2.5
2024-04-01 04:30:00,0.0,17.0,0.0,2.5
2024-04-01 04:35:00,0.0,16.9,0.4,2.9
2024-04-01 04:40:00,0.0,17.3,0.0,2.9
2024-04-01 04:45:00,0.0,17.5,0.0,4.6
2024-04-01 04:50:00,0.0,17.8,0.0,3.8
2024-04-01 04:55:00,0.0,17.8,0.0,3.4
2024-04-01 05:00:00,0.0,18.1,0.0,3.4
2024-04-01 05:05:00,0.0,18.5,0.0,3.4
2024-04-01 05:10:00,0.0,18.9,0.0,2.9
2024-04-01 05:15:00,0.0,19.0,0.0,2.5
2024-04-01 05:20:00,0.0,19.3,0.0,2.5
2024-04-01 05:25:00,0.0,19.0,0.0,2.1
2024-04-01 05:30:00,0.0,18.8,0.0,2.9
2024-04-01 05:35:00,0.0,18.9,0.0,2.5
2024-04-01 05:40:00,0.0,18.9,0.0,2.5
2024-04-01 05:45:00,0.0,18.8,0.0,3.8
2024-04-01 05:50:00,0.0,18.8,0.0,3.8
2024-04-01 05:55:00,0.0,18.5,0.4,3.4
2024-04-01 06:00:00,0.0,18.0,0.0,2.1
2024-04-01 06:05:00,0.0,17.3,0.0,2.5
2024-04-01 06:10:00,0.0,17.5,0.0,2.5
2024-04-01 06:15:00,0.0,17.3,0.0,2.5
2024-04-01 06:20:00,0.0,17.4,0.0,2.5
2024-04-01 06:25:00,0.0,17.8,0.0,2.9
2024-04-01 06:30:00,0.0,17.8,0.0,2.5
2024-04-01 06:35:00,0.0,17.6,0.0,1.7
2024-04-01 06:40:00,0.0,17.6,0.0,2.5
2024-04-01 06:45:00,0.0,18.0,0.0,2.9
2024-04-01 06:50:00,0.0,18.3,0.0,2.1
2024-04-01 06:55:00,0.0,18.3,0.0,0.0
2024-04-01 07:00:00,1.048,17.3,0.0,0.0
2024-04-01 07:05:00,2.853,17.0,3.0,0.0
2024-04-01 07:10:00,5.789,16.6,5.2,0.0
2024-04-01 07:15:00,9.564,16.9,10.5,0.0
2024-04-01 07:20:00,14.189,17.0,15.4,0.0
2024-04-01 07:25:00,21.098,17.0,22.9,0.0
2024-04-01 07:30:00,30.376,16.8,33.0,2.9
2024-04-01 07:35:00,39.482,16.5,43.6,2.5
2024-04-01 07:40:00,49.75,16.6,57.7,1.3
2024-04-01 07:45:00,61.567,17.3,73.1,0.0
2024-04-01 07:50:00,75.606,17.7,90.3,0.0
2024-04-01 07:55:00,91.119,18.0,109.6,0.0
2024-04-01 08:00:00,107.682,18.0,128.5,1.7
2024-04-01 08:05:00,125.002,18.3,148.7,0.0
2024-04-01 08:10:00,142.823,18.9,169.3,0.0
2024-04-01 08:15:00,162.01600000000002,19.0,191.2,0.0
2024-04-01 08:20:00,182.067,19.0,214.8,0.0
2024-04-01 08:25:00,202.919,19.6,238.0,0.0
2024-04-01 08:30:00,223.529,20.0,261.5,0.0
2024-04-01 08:35:00,244.081,20.4,285.1,0.0
2024-04-01 08:40:00,265.644,20.8,309.9,0.0
2024-04-01 08:45:00,286.538,21.0,333.8,0.0
2024-04-01 08:50:00,308.216,21.2,357.7,0.0
2024-04-01 08:55:00,330.266,21.3,384.7,0.0
2024-04-01 09:00:00,351.145,21.3,409.4,0.0
2024-04-01 09:05:00,372.214,21.5,434.6,1.3
2024-04-01 09:10:00,393.364,21.6,459.7,1.7
2024-04-01 09:15:00,414.794,21.6,483.6,1.7
2024-04-01 09:20:00,437.337,21.5,510.1,2.9
2024-04-01 09:25:00,462.153,21.4,541.3,2.5
2024-04-01 09:30:00,484.193,21.9,570.3,2.5
2024-04-01 09:35:00,423.841,21.8,496.9,3.8
2024-04-01 09:40:00,521.2429999999999,22.1,614.9,1.7
2024-04-01 09:45:00,368.374,22.0,443.6,1.3
2024-04-01 09:50:00,533.71,22.8,632.7,1.3
2024-04-01 09:55:00,553.362,22.6,658.1,1.7
2024-04-01 10:00:00,566.3700000000001,23.3,679.3,1.7
2024-04-01 10:05:00,578.5899999999999,23.2,697.0,1.7
2024-04-01 10:10:00,593.335,24.1,714.1,0.0
2024-04-01 10:15:00,606.674,24.1,732.4,2.9
2024-04-01 10:20:00,618.8910000000001,24.0,748.2,1.3
2024-04-01 10:25:00,632.623,24.7,765.4,1.3
2024-04-01 10:30:00,645.799,24.0,783.1,1.7
2024-04-01 10:35:00,659.4019999999999,23.6,799.9,2.5
2024-04-01 10:40:00,671.3040000000001,24.3,818.4,2.1
2024-04-01 10:45:00,684.2800000000001,24.3,830.7,1.7
2024-04-01 10:50:00,694.004,24.6,847.3,3.4
2024-04-01 10:55:00,701.863,24.5,865.1,2.9
2024-04-01 11:00:00,708.844,24.1,879.5,3.8
2024-04-01 11:05:00,713.046,24.6,892.8,3.4
2024-04-01 11:10:00,716.649,25.4,904.5,1.3
2024-04-01 11:15:00,720.6750000000001,24.5,918.7,4.2
2024-04-01 11:20:00,723.7409999999999,25.0,928.5,3.8
2024-04-01 11:25:00,726.81,25.1,941.2,2.5
2024-04-01 11:30:00,727.5,24.8,950.5,1.7
2024-04-01 11:35:00,729.73,25.3,962.0,2.1
2024-04-01 11:40:00,729.735,25.9,978.0,0.0
2024-04-01 11:45:00,729.663,25.3,984.2,3.4
2024-04-01 11:50:00,729.685,25.8,994.5,3.4
2024-04-01 11:55:00,729.6659999999999,25.4,1006.2,2.1
2024-04-01 12:00:00,729.631,25.3,1013.1,4.2
2024-04-01 12:05:00,729.616,25.7,1026.6,2.5
2024-04-01 12:10:00,729.622,26.1,1036.0,5.5
2024-04-01 12:15:00,729.682,26.4,1030.9,2.9
2024-04-01 12:20:00,729.676,25.9,1044.0,4.6
2024-04-01 12:25:00,729.594,25.5,1045.1,0.0
2024-04-01 12:30:00,729.5509999999999,26.9,1052.9,1.3
2024-04-01 12:35:00,729.5730000000001,26.1,1058.9,3.4
2024-04-01 12:40:00,729.651,25.8,1065.7,2.5
2024-04-01 12:45:00,729.4860000000001,26.2,1065.1,5.0
2024-04-01 12:50:00,729.626,26.6,1071.4,2.1
2024-04-01 12:55:00,729.4929999999999,26.5,1070.3,1.7
2024-04-01 13:00:00,729.679,26.9,1072.5,4.6
2024-04-01 13:05:00,729.5849999999999,26.5,1070.1,5.9
2024-04-01 13:10:00,729.455,26.3,1069.4,5.9
2024-04-01 13:15:00,729.65,26.2,1079.5,5.0
2024-04-01 13:20:00,729.4379999999999,27.3,1066.2,4.6
2024-04-01 13:25:00,729.5840000000001,27.5,1072.5,4.2
2024-04-01 13:30:00,729.5590000000001,26.8,1067.5,2.9
2024-04-01 13:35:00,729.5500000000001,26.7,1067.1,5.9
2024-04-01 13:40:00,729.6070000000001,26.7,1059.1,8.0
2024-04-01 13:45:00,729.5419999999999,26.5,1057.7,2.1
2024-04-01 13:50:00,729.655,27.0,1055.1,5.0
2024-04-01 13:55:00,729.435,26.1,1045.9,1.7
2024-04-01 14:00:00,729.6690000000001,26.2,1039.5,2.5
2024-04-01 14:05:00,729.687,27.0,1033.8,4.6
2024-04-01 14:10:00,729.742,27.2,1023.0,5.5
2024-04-01 14:15:00,729.7169999999999,27.2,1015.3,4.2
2024-04-01 14:20:00,729.7439999999999,26.1,1008.7,3.4
2024-04-01 14:25:00,729.677,26.3,1002.5,5.9
2024-04-01 14:30:00,729.612,26.8,990.4,6.3
2024-04-01 14:35:00,729.5920000000001,26.9,983.4,7.6
2024-04-01 14:40:00,729.5810000000001,26.4,966.5,4.2
2024-04-01 14:45:00,729.6789999999999,26.8,956.9,4.2
2024-04-01 14:50:00,729.672,27.0,940.5,0.0
2024-04-01 14:55:00,728.0070000000001,27.5,924.9,0.0
2024-04-01 15:00:00,726.348,28.0,917.3,2.9
2024-04-01 15:05:00,725.193,26.8,908.2,1.7
2024-04-01 15:10:00,722.298,26.6,894.9,3.4
2024-04-01 15:15:00,719.228,26.3,887.3,1.3
2024-04-01 15:20:00,711.836,27.3,870.1,3.8
2024-04-01 15:25:00,706.731,26.4,855.8,3.8
2024-04-01 15:30:00,700.659,26.2,841.9,1.7
2024-04-01 15:35:00,688.2679999999999,25.5,819.5,4.6
2024-04-01 15:40:00,679.9899999999999,25.0,810.0,2.1
2024-04-01 15:45:00,670.333,26.1,794.7,2.9
2024-04-01 15:50:00,655.998,26.2,774.4,2.5
2024-04-01 15:55:00,648.136,26.8,763.4,0.0
2024-04-01 16:00:00,631.5409999999999,26.5,743.8,1.7
2024-04-01 16:05:00,619.775,26.9,727.3,1.7
2024-04-01 16:10:00,609.3109999999999,25.8,711.4,5.0
2024-04-01 16:15:00,595.5840000000001,26.0,689.7,3.4
2024-04-01 16:20:00,580.13,26.0,668.7,2.9
2024-04-01 16:25:00,565.032,25.9,651.1,2.9
2024-04-01 16:30:00,553.337,26.3,634.5,1.3
2024-04-01 16:35:00,538.85,25.6,613.4,3.4
2024-04-01 16:40:00,523.884,25.6,592.5,4.2
2024-04-01 16:45:00,508.593,25.4,573.5,5.5
2024-04-01 16:50:00,492.564,25.3,550.9,0.0
2024-04-01 16:55:00,471.992,26.1,529.5,0.0
2024-04-01 17:00:00,456.605,26.6,510.8,3.8
2024-04-01 17:05:00,440.437,25.0,489.0,0.0
2024-04-01 17:10:00,421.85,25.4,464.0,2.1
2024-04-01 17:15:00,405.699,24.9,443.8,1.7
2024-04-01 17:20:00,386.87,24.7,417.8,2.9
2024-04-01 17:25:00,370.943,24.5,400.2,6.3
2024-04-01 17:30:00,351.384,24.2,376.0,4.2
2024-04-01 17:35:00,332.789,24.3,353.4,3.4
2024-04-01 17:40:00,314.593,24.1,331.6,2.9
2024-04-01 17:45:00,294.702,24.1,309.8,2.5
2024-04-01 17:50:00,275.665,24.3,288.4,2.5
2024-04-01 17:55:00,254.946,23.9,264.8,3.4
2024-04-01 18:00:00,236.131,23.8,243.9,2.9
2024-04-01 18:05:00,214.957,23.8,220.7,2.5
2024-04-01 18:10:00,195.94,23.7,197.6,2.9
2024-04-01 18:15:00,176.45499999999998,23.5,179.2,4.2
2024-04-01 18:20:00,158.846,23.4,160.4,2.5
2024-04-01 18:25:00,139.70999999999998,23.4,139.4,4.6
2024-04-01 18:30:00,122.7,23.3,123.2,3.4
2024-04-01 18:35:00,107.839,23.1,107.4,4.2
2024-04-01 18:40:00,94.375,22.9,91.7,2.5
2024-04-01 18:45:00,80.09100000000001,22.6,76.8,2.1
2024-04-01 18:50:00,67.486,22.6,64.9,2.5
2024-04-01 18:55:00,56.159,22.2,52.7,2.5
2024-04-01 19:00:00,46.578,21.9,42.1,1.7
2024-04-01 19:05:00,38.363,21.6,34.7,2.9
2024-04-01 19:10:00,31.134,21.3,29.0,2.5
2024-04-01 19:15:00,23.735000000000003,21.0,23.2,2.1
2024-04-01 19:20:00,18.013,20.8,18.0,3.8
2024-04-01 19:25:00,12.071,20.6,12.7,2.5
2024-04-01 19:30:00,7.566,20.4,7.9,3.8
2024-04-01 19:35:00,4.641,20.3,4.8,3.4
2024-04-01 19:40:00,1.596,19.9,0.0,2.5
2024-04-01 19:45:00,0.357,19.8,0.0,4.2
2024-04-01 19:50:00,0.021,19.7,0.0,4.6
2024-04-01 19:55:00,0.0,19.4,0.0,2.9
2024-04-01 20:00:00,0.0,19.3,0.0,3.8
2024-04-01 20:05:00,0.0,19.2,0.0,2.1
2024-04-01 20:10:00,0.0,19.0,0.0,2.5
2024-04-01 20:15:00,0.0,19.0,0.0,2.9
2024-04-01 20:20:00,0.0,18.9,0.0,2.1
2024-04-01 20:25:00,0.0,19.0,0.0,2.5
2024-04-01 20:30:00,0.0,19.0,0.0,2.9
2024-04-01 20:35:00,0.0,18.9,0.0,1.7
2024-04-01 20:40:00,0.0,18.9,0.0,1.7
2024-04-01 20:45:00,0.0,18.8,0.0,1.7
2024-04-01 20:50:00,0.0,18.6,0.0,0.0
2024-04-01 20:55:00,0.0,18.5,0.0,2.1
2024-04-01 21:00:00,0.0,18.3,0.0,0.0
2024-04-01 21:05:00,0.0,18.1,0.0,0.0
2024-04-01 21:10:00,0.0,18.2,0.0,0.0
2024-04-01 21:15:00,0.0,18.3,0.0,0.0
2024-04-01 21:20:00,0.0,18.4,0.0,0.0
2024-04-01 21:25:00,0.0,18.4,0.0,0.0
2024-04-01 21:30:00,0.0,18.3,0.0,0.0
2024-04-01 21:35:00,0.0,18.3,0.0,0.0
2024-04-01 21:40:00,0.0,18.1,0.0,0.0
2024-04-01 21:45:00,0.0,17.8,0.0,0.0
2024-04-01 21:50:00,0.0,17.3,0.0,0.0
2024-04-01 21:55:00,0.0,17.1,0.0,0.0
2024-04-01 22:00:00,0.0,17.3,0.0,0.0
2024-04-01 22:05:00,0.0,17.5,0.0,0.0
2024-04-01 22:10:00,0.0,17.7,0.0,0.0
2024-04-01 22:15:00,0.0,17.9,0.0,0.0
2024-04-01 22:20:00,0.0,17.8,0.0,0.0
2024-04-01 22:25:00,0.0,18.0,0.0,0.0
2024-04-01 22:30:00,0.0,18.0,0.0,0.0
2024-04-01 22:35:00,0.0,17.7,0.0,0.0
2024-04-01 22:40:00,0.0,17.5,0.0,1.3
2024-04-01 22:45:00,0.0,17.3,0.0,1.3
2024-04-01 22:50:00,0.0,17.8,0.4,1.7
2024-04-01 22:55:00,0.0,18.3,0.4,1.3
2024-04-01 23:00:00,0.0,18.1,0.0,2.5
2024-04-01 23:05:00,0.0,18.1,0.0,1.7
2024-04-01 23:10:00,0.0,18.0,0.0,2.5
2024-04-01 23:15:00,0.0,18.2,0.0,1.7
2024-04-01 23:20:00,0.0,18.7,0.0,1.7
2024-04-01 23:25:00,0.0,19.0,0.0,1.3
2024-04-01 23:30:00,0.0,19.1,0.0,0.0
2024-04-01 23:35:00,0.0,19.1,0.0,0.0
2024-04-01 23:40:00,0.0,19.0,0.0,0.0
2024-04-01 23:45:00,0.0,18.9,0.0,0.0
2024-04-01 23:50:00,0.0,18.5,0.0,0.0
2024-04-01 23:55:00,0.0,18.1,0.0,0.0
2024-04-02 00:00:00,0.0,18.1,0.0,0.0
2024-04-02 00:05:00,0.0,18.6,0.0,0.0
2024-04-02 00:10:00,0.0,18.8,0.0,0.0
2024-04-02 00:15:00,0.0,19.1,0.0,0.0
2024-04-02 00:20:00,0.0,19.0,0.0,0.0
2024-04-02 00:25:00,0.0,18.7,0.0,0.0
2024-04-02 00:30:00,0.0,17.7,0.0,2.1
2024-04-02 00:35:00,0.0,17.8,0.0,2.5
2024-04-02 00:40:00,0.0,17.3,0.0,2.5
2024-04-02 00:45:00,0.0,17.1,0.0,2.5
2024-04-02 00:50:00,0.0,16.9,0.0,2.5
2024-04-02 00:55:00,0.0,17.0,0.0,2.5
2024-04-02 01:00:00,0.0,16.5,0.0,2.5
2024-04-02 01:05:00,0.0,16.7,0.0,2.1
2024-04-02 01:10:00,0.0,17.0,0.0,2.1
2024-04-02 01:15:00,0.0,16.7,0.0,2.1
2024-04-02 01:20:00,0.0,17.1,0.0,2.1
2024-04-02 01:25:00,0.0,16.7,0.0,0.0
2024-04-02 01:30:00,0.0,17.9,0.0,2.9
2024-04-02 01:35:00,0.0,18.5,0.0,2.5
2024-04-02 01:40:00,0.0,18.8,0.0,2.5
2024-04-02 01:45:00,0.0,19.1,0.0,2.5
2024-04-02 01:50:00,0.0,19.0,0.0,2.5
2024-04-02 01:55:00,0.0,18.8,0.0,2.5
2024-04-02 02:00:00,0.0,18.6,0.0,2.9
2024-04-02 02:05:00,0.0,18.6,0.0,3.4
2024-04-02 02:10:00,0.0,18.2,0.0,4.2
2024-04-02 02:15:00,0.0,18.4,0.0,3.4
2024-04-02 02:20:00,0.0,17.6,0.0,2.9
2024-04-02 02:25:00,0.0,16.9,0.0,2.5
2024-04-02 02:30:00,0.0,16.5,0.0,2.5
2024-04-02 02:35:00,0.0,16.8,0.0,3.8
2024-04-02 02:40:00,0.0,17.7,0.0,3.8
2024-04-02 02:45:00,0.0,17.7,0.0,3.8
2024-04-02 02:50:00,0.0,18.0,0.0,3.4
2024-04-02 02:55:00,0.0,17.9,0.0,3.4
2024-04-02 03:00:00,0.0,18.2,0.0,3.8
2024-04-02 03:05:00,0.0,18.2,0.0,3.4
2024-04-02 03:10:00,0.0,18.3,0.0,3.8
2024-04-02 03:15:00,0.0,18.6,0.0,3.8
2024-04-02 03:20:00,0.0,18.3,0.0,2.1
2024-04-02 03:25:00,0.0,17.6,0.0,4.2
2024-04-02 03:30:00,0.0,18.3,0.0,2.9
2024-04-02 03:35:00,0.0,18.2,0.0,2.1
2024-04-02 03:40:00,0.0,17.5,0.0,2.5
2024-04-02 03:45:00,0.0,17.3,0.0,3.8
2024-04-02 03:50:00,0.0,17.7,0.0,3.8
2024-04-02 03:55:00,0.0,18.2,0.4,3.8
2024-04-02 04:00:00,0.0,18.3,0.0,2.9
2024-04-02 04:05:00,0.0,18.1,0.0,3.4
2024-04-02 04:10:00,0.0,17.7,0.0,3.8
2024-04-02 04:15:00,0.0,17.8,0.0,2.9
2024-04-02 04:20:00,0.0,17.3,0.0,3.4
2024-04-02 04:25:00,0.0,16.7,0.0,3.4
2024-04-02 04:30:00,0.0,16.6,0.0,3.8
2024-04-02 04:35:00,0.0,16.4,0.0,3.4
2024-04-02 04:40:00,0.0,16.2,0.0,3.4
2024-04-02 04:45:00,0.0,16.1,0.0,3.8
2024-04-02 04:50:00,0.0,17.3,0.0,3.4
2024-04-02 04:55:00,0.0,18.0,0.4,2.9
2024-04-02 05:00:00,0.0,18.1,0.0,1.3
2024-04-02 05:05:00,0.0,17.3,0.0,0.0
2024-04-02 05:10:00,0.0,16.6,0.0,0.0
2024-04-02 05:15:00,0.0,16.6,0.0,0.0
2024-04-02 05:20:00,0.0,16.7,0.0,0.0
2024-04-02 05:25:00,0.0,16.2,0.0,0.0
2024-04-02 05:30:00,0.0,16.6,0.0,0.0
2024-04-02 05:35:00,0.0,17.0,0.0,0.0
2024-04-02 05:40:00,0.0,17.0,0.0,0.0
2024-04-02 05:45:00,0.0,17.6,0.0,1.3
2024-04-02 05:50:00,0.0,18.0,0.0,2.1
2024-04-02 05:55:00,0.0,17.0,0.0,1.7
2024-04-02 06:00:00,0.0,17.3,0.0,3.4
2024-04-02 06:05:00,0.0,17.5,0.4,2.1
2024-04-02 06:10:00,0.0,17.9,0.0,1.7
2024-04-02 06:15:00,0.0,17.8,0.0,2.9
2024-04-02 06:20:00,0.0,17.5,0.0,2.9
2024-04-02 06:25:00,0.0,17.5,0.0,3.4
2024-04-02 06:30:00,0.0,17.6,0.0,1.3
2024-04-02 06:35:00,0.0,17.5,0.0,1.7
2024-04-02 06:40:00,0.0,17.5,0.0,2.1
2024-04-02 06:45:00,0.0,17.6,0.0,1.7
2024-04-02 06:50:00,0.0,17.8,0.0,1.7
2024-04-02 06:55:00,0.0,18.1,0.0,1.7
2024-04-02 07:00:00,0.0,18.1,0.0,2.5
2024-04-02 07:05:00,1.171,17.9,0.0,1.3
2024-04-02 07:10:00,2.767,18.0,2.6,1.3
2024-04-02 07:15:00,5.483,18.1,5.7,0.0
2024-04-02 07:20:00,9.939,18.0,7.9,0.0
2024-04-02 07:25:00,18.783,18.0,20.7,0.0
2024-04-02 07:30:00,28.306,18.3,30.8,2.1
2024-04-02 07:35:00,36.774,18.1,39.6,2.1
2024-04-02 07:40:00,45.625,18.3,49.7,2.1
2024-04-02 07:45:00,55.96399999999999,18.3,60.7,2.5
2024-04-02 07:50:00,68.069,18.1,73.9,3.4
2024-04-02 07:55:00,81.021,18.0,88.4,2.5
2024-04-02 08:00:00,93.641,17.9,102.5,2.5
2024-04-02 08:05:00,106.362,18.0,117.9,1.7
2024-04-02 08:10:00,122.378,18.1,134.6,1.7
2024-04-02 08:15:00,137.09799999999998,18.3,151.2,2.1
2024-04-02 08:20:00,153.179,18.4,171.0,2.5
2024-04-02 08:25:00,170.08099999999996,18.5,190.7,2.1
2024-04-02 08:30:00,185.81,18.8,208.7,0.0
2024-04-02 08:35:00,205.162,19.0,230.1,0.0
2024-04-02 08:40:00,217.89,19.3,244.9,1.3
2024-04-02 08:45:00,237.452,19.5,268.6,1.3
2024-04-02 08:50:00,266.072,19.8,302.2,2.9
2024-04-02 08:55:00,282.159,20.1,320.1,2.1
2024-04-02 09:00:00,301.419,20.3,342.9,1.7
2024-04-02 09:05:00,319.18,20.5,363.8,2.5
2024-04-02 09:10:00,337.03700000000003,20.6,384.7,1.7
2024-04-02 09:15:00,351.68500000000006,20.8,402.1,1.7
2024-04-02 09:20:00,373.56000000000006,21.1,429.8,1.3
2024-04-02 09:25:00,393.036,21.3,452.7,2.5
2024-04-02 09:30:00,416.872,21.6,483.1,0.0
2024-04-02 09:35:00,434.522,21.6,503.5,0.0
2024-04-02 09:40:00,454.23,21.8,528.2,2.5
2024-04-02 09:45:00,474.231,22.5,553.7,0.0
2024-04-02 09:50:00,489.006,21.8,571.7,2.5
2024-04-02 09:55:00,500.55300000000005,21.6,586.1,3.8
2024-04-02 10:00:00,517.063,22.2,606.0,0.0
2024-04-02 10:05:00,535.013,22.1,627.3,2.9
2024-04-02 10:10:00,551.228,22.6,649.0,2.9
2024-04-02 10:15:00,568.2339999999999,23.2,671.8,2.5
2024-04-02 10:20:00,581.838,23.5,686.1,2.5
2024-04-02 10:25:00,594.7919999999999,24.0,704.8,0.0
2024-04-02 10:30:00,605.7299999999999,23.9,720.5,2.1
2024-04-02 10:35:00,617.343,23.7,732.9,1.7
2024-04-02 10:40:00,630.8319999999999,23.8,752.8,2.5
2024-04-02 10:45:00,643.716,24.3,769.8,2.1
2024-04-02 10:50:00,656.2669999999999,24.1,783.6,4.2
2024-04-02 10:55:00,665.48,25.0,802.9,3.4
2024-04-02 11:00:00,681.572,25.0,823.2,5.0
2024-04-02 11:05:00,694.5459999999999,24.6,842.1,5.0
2024-04-02 11:10:00,700.996,25.1,847.3,4.6
2024-04-02 11:15:00,702.796,24.9,857.4,6.7
2024-04-02 11:20:00,708.6510000000001,25.1,871.7,2.5
2024-04-02 11:25:00,719.0469999999998,25.5,904.8,5.5
2024-04-02 11:30:00,721.189,25.7,903.4,4.6
2024-04-02 11:35:00,726.027,25.6,926.6,2.9
2024-04-02 11:40:00,728.691,25.9,943.4,7.1
2024-04-02 11:45:00,729.775,25.8,947.8,5.0
2024-04-02 11:50:00,729.662,26.5,950.1,1.7
2024-04-02 11:55:00,729.548,26.1,979.8,2.9
2024-04-02 12:00:00,729.792,26.5,971.0,4.6
2024-04-02 12:05:00,729.829,26.8,984.2,2.5
2024-04-02 12:10:00,729.6560000000001,26.9,996.1,3.4
2024-04-02 12:15:00,729.523,26.6,987.7,4.6
2024-04-02 12:20:00,729.471,26.7,998.9,3.4
2024-04-02 12:25:00,729.578,27.1,1017.1,8.0
2024-04-02 12:30:00,729.687,27.0,975.3,6.7
2024-04-02 12:35:00,729.6360000000001,27.1,994.6,6.3
2024-04-02 12:40:00,729.56,27.2,994.6,3.8
2024-04-02 12:45:00,729.5550000000001,27.3,985.6,4.2
2024-04-02 12:50:00,729.5029999999999,27.6,1012.6,8.8
2024-04-02 12:55:00,729.445,27.3,1017.4,4.6
2024-04-02 13:00:00,729.51,27.3,1030.1,5.5
2024-04-02 13:05:00,729.5419999999999,27.1,1040.0,10.9
2024-04-02 13:10:00,729.5659999999999,26.8,1000.9,10.5
2024-04-02 13:15:00,729.7559999999999,26.3,1021.2,10.9
2024-04-02 13:20:00,729.607,26.1,1029.7,8.8
2024-04-02 13:25:00,729.768,26.2,1027.5,12.2
2024-04-02 13:30:00,729.638,26.3,1015.8,12.6
2024-04-02 13:35:00,729.598,26.1,1020.1,10.1
2024-04-02 13:40:00,729.54,25.8,1020.7,6.7
2024-04-02 13:45:00,729.752,25.8,1016.6,10.9
2024-04-02 13:50:00,729.4309999999999,25.9,1014.6,8.8
2024-04-02 13:55:00,729.428,25.9,1011.4,7.6
2024-04-02 14:00:00,729.556,25.5,1000.5,8.4
2024-04-02 14:05:00,729.456,26.1,998.2,8.0
2024-04-02 14:10:00,729.664,26.3,984.0,4.2
2024-04-02 14:15:00,729.512,26.4,975.3,5.9
2024-04-02 14:20:00,729.764,26.4,976.7,3.8
2024-04-02 14:25:00,729.715,25.8,977.0,8.0
2024-04-02 14:30:00,729.549,25.9,970.4,10.5
2024-04-02 14:35:00,729.74,26.5,960.0,5.9
2024-04-02 14:40:00,729.6249999999999,26.3,931.7,4.6
2024-04-02 14:45:00,729.769,26.1,939.5,7.6
2024-04-02 14:50:00,729.6400000000001,26.5,917.9,6.3
2024-04-02 14:55:00,729.6410000000001,26.5,920.2,4.6
2024-04-02 15:00:00,728.0649999999999,26.8,901.2,6.7
2024-04-02 15:05:00,726.101,27.1,880.3,10.9
2024-04-02 15:10:00,719.9720000000001,26.7,859.1,5.9
