collect_time,active_power,irradiance,poa_global,cos_aoi,dni,dhi,temperature,cos_time
2023-11-02 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.6427876096865394
2023-11-02 03:25:00,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.6259234721840591
2023-11-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.6087614290087207
2023-11-02 03:35:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.5913096483635825
2023-11-02 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.5735764363510462
2023-11-02 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.5555702330196023
2023-11-02 03:50:00,0.0,0.4,0.0,0.0,0.0,0.4000000059604645,17.3,0.5372996083468239
2023-11-02 03:55:00,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.5187732581605216
2023-11-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.5000000000000001
2023-11-02 04:05:00,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.48098876891938774
2023-11-02 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.4617486132350341
2023-11-02 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.44228869021900125
2023-11-02 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.42261826174069944
2023-11-02 04:25:00,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.40274668985873724
2023-11-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.38268343236508984
2023-11-02 04:35:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.3624380382837017
2023-11-02 04:40:00,0.0,0.4,0.0,0.0,0.0,0.4000000059604645,17.1,0.3420201433256688
2023-11-02 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.3214394653031615
2023-11-02 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.3007057995042733
