collect_time,temperature,irradiance,dhi,wind_speed,active_power
2019-03-05 05:55:00,6.666666666666666,0.0,0.0,1.0,0.06408833333333333
2019-03-05 06:00:00,6.6,0.0,0.0,1.1,0.060377
2019-03-05 06:05:00,6.6,0.0,0.0,0.9666666666666667,0.053509
2019-03-05 06:10:00,6.6,0.0,0.0,0.8333333333333333,0.046641
2019-03-05 06:15:00,6.6,0.0,0.0,0.7,0.039773
2019-03-05 06:20:00,6.333333333333333,0.0,0.0,0.5333333333333333,0.041026
2019-03-05 06:25:00,6.066666666666666,0.0,0.0,0.36666666666666664,0.042279000000000004
2019-03-05 06:30:00,5.8,0.0,0.0,0.2,0.043532
2019-03-05 06:35:00,5.7,0.0,0.0,0.4666666666666667,0.04183466666666663
2019-03-05 06:40:00,5.6,0.0,0.0,0.7333333333333334,0.04013733333333327
2019-03-05 06:45:00,5.5,0.0,0.0,1.0,0.0384399999999999
2019-03-05 06:50:00,5.8,1.3333333333333333,1.3333333333333333,1.5666666666666669,0.025626666666666596
2019-03-05 06:55:00,6.1000000000000005,2.6666666666666665,2.6666666666666665,2.1333333333333337,0.012813333333333298
2019-03-05 07:00:00,6.4,4.0,4.0,2.7,0.0
2019-03-05 07:05:00,6.266666666666667,8.666666666666668,8.666666666666668,2.0333333333333337,0.0
2019-03-05 07:10:00,6.133333333333334,13.333333333333334,13.333333333333334,1.366666666666667,0.0
2019-03-05 07:15:00,6.0,18.0,18.0,0.7,0.0
2019-03-05 07:20:00,6.166666666666667,25.333333333333332,24.666666666666668,0.7999999999999999,0.0
2019-03-05 07:25:00,6.333333333333333,32.666666666666664,31.333333333333336,0.9,0.0
2019-03-05 07:30:00,6.5,40.0,38.0,1.0,0.0
2019-03-05 07:35:00,6.5,53.0,48.0,0.9666666666666667,0.0
2019-03-05 07:40:00,6.5,66.0,58.0,0.9333333333333333,0.0
2019-03-05 07:45:00,6.5,79.0,68.0,0.9,0.0
2019-03-05 07:50:00,6.366666666666666,96.33333333333333,80.66666666666667,0.8333333333333334,0.0
2019-03-05 07:55:00,6.233333333333333,113.66666666666666,93.33333333333333,0.7666666666666666,0.0
2019-03-05 08:00:00,6.1,131.0,106.0,0.7,0.0
2019-03-05 08:05:00,6.066666666666666,154.0,111.66666666666667,0.7,0.0
2019-03-05 08:10:00,6.033333333333333,177.0,117.33333333333333,0.7,0.0
2019-03-05 08:15:00,6.0,200.0,123.0,0.7,0.0
2019-03-05 08:20:00,6.266666666666667,230.0,135.33333333333334,0.9666666666666666,0.0
2019-03-05 08:25:00,6.533333333333333,260.0,147.66666666666666,1.2333333333333334,0.0
2019-03-05 08:30:00,6.8,290.0,160.0,1.5,0.0
2019-03-05 08:35:00,6.933333333333334,317.0,170.66666666666666,1.1333333333333333,0.0
2019-03-05 08:40:00,7.066666666666666,344.0,181.33333333333334,0.7666666666666666,0.0
2019-03-05 08:45:00,7.2,371.0,192.0,0.4,0.0
2019-03-05 08:50:00,7.533333333333333,398.3333333333333,200.0,0.5,0.0
2019-03-05 08:55:00,7.866666666666666,425.6666666666667,208.0,0.6,0.0
2019-03-05 09:00:00,8.2,453.0,216.0,0.7,0.0
2019-03-05 09:05:00,8.600000333333332,474.6666666666667,224.0,0.8333333333333334,4.307333333333333
2019-03-05 09:10:00,9.000000666666667,496.3333333333333,232.0,0.9666666666666668,8.614666666666666
2019-03-05 09:15:00,9.400001,518.0,240.0,1.1,12.922
2019-03-05 09:20:00,10.000000666666667,543.0,247.0,0.7333333333333334,13.741146666666667
2019-03-05 09:25:00,10.600000333333332,568.0,254.0,0.3666666666666667,14.560293333333334
2019-03-05 09:30:00,11.2,593.0,261.0,0.0,15.37944
2019-03-05 09:35:00,11.799999999999999,600.3333333333334,264.3333333333333,0.03333333333333333,15.675773333333334
2019-03-05 09:40:00,12.4,607.6666666666666,267.6666666666667,0.06666666666666667,15.972106666666665
2019-03-05 09:45:00,13.0,615.0,271.0,0.1,16.26844
2019-03-05 09:50:00,13.166666666666666,613.6666666666666,271.6666666666667,0.2,16.25473
2019-03-05 09:55:00,13.333333333333334,612.3333333333334,272.3333333333333,0.30000000000000004,16.24102
2019-03-05 10:00:00,13.5,611.0,273.0,0.4,16.22731
2019-03-05 10:05:00,13.8,632.6666666666666,280.0,0.5333333333333333,16.856437
2019-03-05 10:10:00,14.1,654.3333333333334,287.0,0.6666666666666667,17.485564
2019-03-05 10:15:00,14.4,676.0,294.0,0.8,18.114691
2019-03-05 10:20:00,14.733333333333334,679.6666666666666,290.6666666666667,1.1666666666666667,18.608773666666668
2019-03-05 10:25:00,15.066666666666666,683.3333333333334,287.3333333333333,1.5333333333333332,19.102856333333335
2019-03-05 10:30:00,15.4,687.0,284.0,1.9,19.596939000000003
2019-03-05 10:35:00,15.699999666666667,734.3333333333334,282.6666666666667,2.3666666666666667,20.689376000000003
2019-03-05 10:40:00,15.999999333333333,781.6666666666666,281.3333333333333,2.833333333333333,21.781813
2019-03-05 10:45:00,16.299999,829.0,280.0,3.3,22.87425
2019-03-05 10:50:00,16.199999333333334,853.6666666666666,279.3333333333333,3.1999999999999997,23.747063
2019-03-05 10:55:00,16.099999666666665,878.3333333333334,278.6666666666667,3.1,24.619875999999998
2019-03-05 11:00:00,16.0,903.0,278.0,3.0,25.492689
2019-03-05 11:05:00,16.333333333333332,904.6666666666666,275.0,2.7,25.613876333333334
2019-03-05 11:10:00,16.666666666666668,906.3333333333334,272.0,2.4,25.735063666666665
2019-03-05 11:15:00,17.0,908.0,269.0,2.1,25.856251
2019-03-05 11:20:00,16.966666666666665,916.3333333333334,263.6666666666667,2.4333333333333336,25.978020666666666
2019-03-05 11:25:00,16.933333333333334,924.6666666666666,258.3333333333333,2.7666666666666666,26.099790333333335
2019-03-05 11:30:00,16.9,933.0,253.0,3.1,26.22156
2019-03-05 11:35:00,16.86666633333333,937.6666666666666,248.66666666666666,2.5,26.574186666666666
2019-03-05 11:40:00,16.833332666666667,942.3333333333334,244.33333333333334,1.9000000000000001,26.926813333333335
2019-03-05 11:45:00,16.799999,947.0,240.0,1.3,27.27944
