collect_time,temperature,irradiance,dhi,dni,wind_speed,active_power
2023-11-04 05:00:00,16.163,0.0,0.0,0.0,1.4142135,0.0
2023-11-04 06:00:00,15.813001,0.0,0.0,0.0,1.2041595,0.0
2023-11-04 07:00:00,16.013,6.0842814,6.0842814,0.0,1.421267,20.279
2023-11-04 08:00:00,18.063002,159.14938,68.685524,529.68414,2.34094,243.81
2023-11-04 09:00:00,21.913,340.2412,92.56562,777.98676,2.5961509,472.588
2023-11-04 10:00:00,23.713001,486.82407,107.30461,815.4583,4.0112343,632.743
2023-11-04 11:00:00,24.763,581.0221,118.11988,811.5881,4.9819674,738.18
2023-11-04 12:00:00,25.463001,630.29846,109.79392,831.3733,5.0695167,755.808
2023-11-04 13:00:00,25.863,608.6065,104.19343,802.2549,4.4777226,788.7919999999999
2023-11-04 14:00:00,24.963001,412.47772,213.19073,344.67972,5.140039,256.625
2023-11-04 15:00:00,24.513,267.7414,146.82593,253.05106,5.491812,546.827
2023-11-04 16:00:00,23.763,151.53378,86.26923,195.09323,5.080354,107.495
2023-11-04 17:00:00,22.463001,28.11941,22.2612,34.699524,5.021952,38.873000000000005
2023-11-04 18:00:00,21.163,0.0,0.0,0.0,3.847077,0.0
2023-11-04 19:00:00,19.963001,0.0,0.0,0.0,3.214032,0.0
2023-11-04 20:00:00,19.013,0.0,0.0,0.0,2.9068885,0.0
2023-11-04 21:00:00,18.463001,0.0,0.0,0.0,2.915476,0.0
2023-11-04 22:00:00,18.113,0.0,0.0,0.0,2.0099752,0.0
2023-11-04 23:00:00,17.713001,0.0,0.0,0.0,1.9313208,0.0
2023-11-05 00:00:00,17.413,0.0,0.0,0.0,1.8357561,0.0
2023-11-05 01:00:00,17.113,0.0,0.0,0.0,1.9104972,0.0
2023-11-05 02:00:00,16.463001,0.0,0.0,0.0,1.3341664,0.0
2023-11-05 03:00:00,17.713001,0.0,0.0,0.0,2.758623,0.0
2023-11-05 04:00:00,17.213001,0.0,0.0,0.0,2.5612497,0.0
2023-11-05 05:00:00,16.763,0.0,0.0,0.0,2.6400757,0.0
2023-11-05 06:00:00,16.013,0.0,0.0,0.0,2.2022715,0.0
2023-11-05 07:00:00,15.313,3.1868951,3.1868951,0.0,1.6155494,12.783
2023-11-05 08:00:00,16.913,147.16315,69.35275,455.0939,1.104536,169.86700000000002
2023-11-05 09:00:00,19.163,314.6285,96.5195,693.2577,1.5652475,383.214
2023-11-05 10:00:00,21.063002,465.74374,133.39262,720.226,3.8183768,618.248
2023-11-05 11:00:00,21.913,543.96985,127.74243,735.03766,4.738143,730.743
